admission_year,cluster,course,subject,subject_code,credits,requirement_type,category_path,eligible_years,remarks,source_pdf,source_page,source_url
2025,Ⅱ類（融合系）,計測・制御システム,微分積分学第二,MTH201z,2,未判定,,[1],,youran2025-gakuiki.pdf,136,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=136
2025,Ⅱ類（融合系）,計測・制御システム,線形代数学第一,MTH102z,2,未判定,,[1],,youran2025-gakuiki.pdf,136,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=136
2025,Ⅱ類（融合系）,計測・制御システム,線形代数学第二,MTH202z,2,未判定,,[1],,youran2025-gakuiki.pdf,136,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=136
2025,Ⅱ類（融合系）,計測・制御システム,解析学,MTH203z,2,未判定,,[1],,youran2025-gakuiki.pdf,136,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=136
2025,Ⅱ類（融合系）,計測・制御システム,数学演習第一,MTH103z,1,未判定,,[1],,youran2025-gakuiki.pdf,136,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=136
2025,Ⅱ類（融合系）,計測・制御システム,数学演習第二,MTH204z,1,未判定,,[1],,youran2025-gakuiki.pdf,136,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=136
2025,Ⅱ類（融合系）,計測・制御システム,物理学概論第一,PHY102z,2,未判定,,[1],,youran2025-gakuiki.pdf,136,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=136
2025,Ⅱ類（融合系）,計測・制御システム,物理学概論第二,PHY202z,2,未判定,,[1],,youran2025-gakuiki.pdf,136,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=136
2025,Ⅱ類（融合系）,計測・制御システム,化学概論第一,CHM102z,2,未判定,,[1],,youran2025-gakuiki.pdf,136,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=136
2025,Ⅱ類（融合系）,計測・制御システム,基礎プログラミングおよび演習,COM201z,2,未判定,,[1],,youran2025-gakuiki.pdf,136,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=136
2025,Ⅱ類（融合系）,計測・制御システム,物理学演習第一,PHY103z,1,未判定,科選 目択,[1],,youran2025-gakuiki.pdf,136,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=136
2025,Ⅱ類（融合系）,計測・制御システム,物理学演習第二,PHY203z,1,未判定,科選 目択,[1],,youran2025-gakuiki.pdf,136,https://kyoumu.office.uec.ac.jp/youran/youran2025-gakuiki.pdf#page=136
