admission_year,cluster,course,subject,subject_code,credits,requirement_type,category_path,eligible_years,remarks,source_pdf,source_page,source_url
2026,Ⅱ類（融合系）,情報通信工学,微分積分学第一,MTHlOlz,2,必修,理 数 基 礎 科 目 / 必 修 科 目,[1],＞修得した単位は共通 屯位とする。 履修方法については 注2を参照。 ， 注3参照。,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,微分積分学第二,MTH20lz,2,必修,理 数 基 礎 科 目 / 必 修 科 目,[1],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,線形代数学第一,MTH102z,2,必修,理 数 基 礎 科 目 / 必 修 科 目,[1],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,線形代数学第二,MTH202z,2,必修,理 数 基 礎 科 目 / 必 修 科 目,[1],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,解析学,MTH203z,2,必修,理 数 基 礎 科 目 / 必 修 科 目,[1],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,数学演習第一,MTH103z,1,必修,理 数 基 礎 科 目 / 必 修 科 目,[1],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,数学演習第二,MTH204z PHY102z,1,必修,理 数 基 礎 科 目 / 必 修 科 目,[1],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,物理学概論第一,,2,必修,理 数 基 礎 科 目 / 必 修 科 目,[1],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,物理学概論第口,PHY202z,2,必修,理 数 基 礎 科 目 / 必 修 科 目,[1],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,化学概論第一,CHM102z,2,必修,理 数 基 礎 科 目 / 必 修 科 目,[1],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,基礎プログフミングおよび演習,COM201z,2,必修,理 数 基 礎 科 目 / 必 修 科 目,[1],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,物理学演習第一,PHY103z,1,未判定,理 数 基 礎 科 目 / 科選 目択,[1],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,物理学演習第＿,PHY203z,1,未判定,理 数 基 礎 科 目 / 科選 目択,[1],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,化学概論第―,CHM203z,2,未判定,理 数 基 礎 科 目 / 科選 目択,[1],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,確率統計,MTH30lg,2,必修,類 共 通 基 礎 科 目 / 必 修 科 目,[2],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,力学,PHY204ll,2,必修,類 共 通 基 礎 科 目 / 必 修 科 目,[1],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,応用数学A,MTH302g,2,必修,類 共 通 基 礎 科 目 / 必 修 科 目,[2],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,応用数学B,MTH40lg,2,必修,類 共 通 基 礎 科 目 / 必 修 科 目,[2],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,基礎電気回路,ELE30lg,2,必修,類 共 通 基 礎 科 目 / 必 修 科 目,[2],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,基礎電磁気学,PHY30lg,2,必修,類 共 通 基 礎 科 目 / 必 修 科 目,[2],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,基礎演習A,GSE30lg,1,必修,類 共 通 基 礎 科 目 / 必 修 科 目,[2],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,基礎派習B,GSE40lg,1,必修,類 共 通 基 礎 科 目 / 必 修 科 目,[2],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,数値解析およびプログラミング演習,COM301.II,3,必修,類 共 通 基 礎 科 目 / 必 修 科 目,[2],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,アルゴリズムとデータ枯造およびプログラミング浪習,COM401.1l,3,必修,類 共 通 基 礎 科 目 / 必 修 科 目,[2],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,離散数学,MTH303g,2,未判定,類 共 通 基 礎 科 目 / 選 科択 H必 作,[2],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,複素関数論,MTH304g,2,未判定,類 共 通 基 礎 科 目 / 選 科択 H必 作,[2],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,波動と光,PHY302g,2,未判定,類 共 通 基 礎 科 目 / 選 科択 H必 作,[2],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,力学演習,PHY303g,2,未判定,類 共 通 基 礎 科 目 / 科自 目由,[2],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,電磁気学第一,PHY401g,2,必修,類 専 門 科 目 / 情 報 通 信 工 A子 プ ロ グ ラ ム / 必 修 科 目,[2],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,電磁気学第二,PHY501g,2,必修,類 専 門 科 目 / 情 報 通 信 工 A子 プ ロ グ ラ ム / 必 修 科 目,[3],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,回路シスプム学第一,ELE40lg,2,必修,類 専 門 科 目 / 情 報 通 信 工 A子 プ ロ グ ラ ム / 必 修 科 目,[2],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,回路シスプム学第二,ELE50lg,2,必修,類 専 門 科 目 / 情 報 通 信 工 A子 プ ロ グ ラ ム / 必 修 科 目,[3],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,情報通信工学実験A,ELE502g,3,必修,類 専 門 科 目 / 情 報 通 信 工 A子 プ ロ グ ラ ム / 必 修 科 目,[3],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,情報通信工学実験Bl,ELE60ll<,2,必修,類 専 門 科 目 / 情 報 通 信 工 A子 プ ロ グ ラ ム / 必 修 科 目,[3],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,情報通信工学実験B2,ELE602g,1,必修,類 専 門 科 目 / 情 報 通 信 工 A子 プ ロ グ ラ ム / 必 修 科 目,[3],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,輪講A,LAB70lg,1,必修,類 専 門 科 目 / 情 報 通 信 工 A子 プ ロ グ ラ ム / 必 修 科 目,[4],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,輪講B,LAB80lg,1,必修,類 専 門 科 目 / 情 報 通 信 工 A子 プ ロ グ ラ ム / 必 修 科 目,[4],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,卒業研究A,LAB702g,3,必修,類 専 門 科 目 / 情 報 通 信 工 A子 プ ロ グ ラ ム / 必 修 科 目,[],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,卒業研究B,LA8802g,3,必修,類 専 門 科 目 / 情 報 通 信 工 A子 プ ロ グ ラ ム / 必 修 科 目,[],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,数理統計,MTH402g,2,選択必修,類 専 門 科 目 / 情 報 通 信 工 A子 プ ロ グ ラ ム / 選 択 必 修 科 目,[2],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,基礎情報通信,ELE402g,2,選択必修,類 専 門 科 目 / 情 報 通 信 工 A子 プ ロ グ ラ ム / 選 択 必 修 科 目,[2],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,諭理回路学,ELE403g,2,選択必修,類 専 門 科 目 / 情 報 通 信 工 A子 プ ロ グ ラ ム / 選 択 必 修 科 目,[2],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,基礎電子工学,ELE404g,2,選択必修,類 専 門 科 目 / 情 報 通 信 工 A子 プ ロ グ ラ ム / 選 択 必 修 科 目,[2],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,計算機アーキテクチャー,COM402.11,2,選択必修,類 専 門 科 目 / 情 報 通 信 工 A子 プ ロ グ ラ ム / 選 択 必 修 科 目,[2],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
2026,Ⅱ類（融合系）,情報通信工学,情報理論,ELE503g,2,選択必修,類 専 門 科 目 / 情 報 通 信 工 A子 プ ロ グ ラ ム / 選 択 必 修 科 目,[3],,youran2026-gakuiki.pdf,124,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=124
