admission_year,cluster,course,subject,subject_code,credits,requirement_type,category_path,eligible_years,remarks,source_pdf,source_page,source_url
2024,Ⅱ類（融合系）,セキュリティ情報学,微分積分学第二,MTH201z,2,未判定,,[1],,youran2024-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2024-gakuiki.pdf#page=118
2024,Ⅱ類（融合系）,セキュリティ情報学,線形代数学第一,MTH102z,2,未判定,,[1],,youran2024-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2024-gakuiki.pdf#page=118
2024,Ⅱ類（融合系）,セキュリティ情報学,線形代数学第二,MTH202z,2,未判定,,[1],,youran2024-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2024-gakuiki.pdf#page=118
2024,Ⅱ類（融合系）,セキュリティ情報学,解析学,MTH203z,2,未判定,,[1],,youran2024-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2024-gakuiki.pdf#page=118
2024,Ⅱ類（融合系）,セキュリティ情報学,数学演習第一,MTH103z,1,未判定,,[1],,youran2024-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2024-gakuiki.pdf#page=118
2024,Ⅱ類（融合系）,セキュリティ情報学,数学演習第二,MTH204z,1,未判定,,[1],,youran2024-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2024-gakuiki.pdf#page=118
2024,Ⅱ類（融合系）,セキュリティ情報学,物理学概論第一,PHY102z,2,未判定,,[1],,youran2024-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2024-gakuiki.pdf#page=118
2024,Ⅱ類（融合系）,セキュリティ情報学,物理学概論第二,PHY202z,2,未判定,,[1],,youran2024-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2024-gakuiki.pdf#page=118
2024,Ⅱ類（融合系）,セキュリティ情報学,化学概論第一,CHM102z,2,未判定,,[1],,youran2024-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2024-gakuiki.pdf#page=118
2024,Ⅱ類（融合系）,セキュリティ情報学,基礎プログラミングおよび演習,COM201z,2,未判定,,[1],,youran2024-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2024-gakuiki.pdf#page=118
2024,Ⅱ類（融合系）,セキュリティ情報学,物理学演習第一,PHY103z,1,未判定,科選 目択,[1],,youran2024-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2024-gakuiki.pdf#page=118
2024,Ⅱ類（融合系）,セキュリティ情報学,物理学演習第二,PHY203z,1,未判定,科選 目択,[1],,youran2024-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2024-gakuiki.pdf#page=118
2024,Ⅱ類（融合系）,セキュリティ情報学,化学概論第二,CHM203z,2,未判定,科選 目択,[1],,youran2024-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2024-gakuiki.pdf#page=118
2024,Ⅱ類（融合系）,セキュリティ情報学,確率統計,MTH301f,2,必修,類 共 通 基 礎 科 目 / 必 修 科 目,[2],,youran2024-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2024-gakuiki.pdf#page=118
2024,Ⅱ類（融合系）,セキュリティ情報学,＃ 力学,PHY204f,2,必修,類 共 通 基 礎 科 目 / 必 修 科 目,[1],,youran2024-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2024-gakuiki.pdf#page=118
2024,Ⅱ類（融合系）,セキュリティ情報学,応用数学Ａ,MTH302f,2,必修,類 共 通 基 礎 科 目 / 必 修 科 目,[2],,youran2024-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2024-gakuiki.pdf#page=118
2024,Ⅱ類（融合系）,セキュリティ情報学,基礎電気回路,ELE301f,2,必修,類 共 通 基 礎 科 目 / 必 修 科 目,[2],,youran2024-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2024-gakuiki.pdf#page=118
2024,Ⅱ類（融合系）,セキュリティ情報学,基礎電磁気学,PHY301f,2,必修,類 共 通 基 礎 科 目 / 必 修 科 目,[2],,youran2024-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2024-gakuiki.pdf#page=118
2024,Ⅱ類（融合系）,セキュリティ情報学,基礎演習Ａ,GSE301f,1,必修,類 共 通 基 礎 科 目 / 必 修 科 目,[2],,youran2024-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2024-gakuiki.pdf#page=118
2024,Ⅱ類（融合系）,セキュリティ情報学,数値解析およびプログラミング演習,COM301f,3,必修,類 共 通 基 礎 科 目 / 必 修 科 目,[2],,youran2024-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2024-gakuiki.pdf#page=118
2024,Ⅱ類（融合系）,セキュリティ情報学,アルゴリズムとデータ構造およびプログラミング演習,COM401f,3,必修,類 共 通 基 礎 科 目 / 必 修 科 目,[2],,youran2024-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2024-gakuiki.pdf#page=118
2024,Ⅱ類（融合系）,セキュリティ情報学,離散数学,MTH303f,2,未判定,類 共 通 基 礎 科 目 / 科選 目択,[2],,youran2024-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2024-gakuiki.pdf#page=118
2024,Ⅱ類（融合系）,セキュリティ情報学,＃ 複素関数論,MTH304f,2,未判定,類 共 通 基 礎 科 目 / 科選 目択,[2],,youran2024-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2024-gakuiki.pdf#page=118
