admission_year,cluster,course,subject,subject_code,credits,requirement_type,category_path,eligible_years,remarks,source_pdf,source_page,source_url
2026,Ⅱ類（融合系）,セキュリティ情報学,微分積分学第一,MTHlOlz,2,必修,理 数 基 礎 科 目 / 必 修 科 目,[1],修得した単位は共通 単位とする。 履作方法については注2を参照． ， 注3参照。,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,微分積分学第二,MTH20lz,2,必修,理 数 基 礎 科 目 / 必 修 科 目,[1],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,線形代数学第一,MTH102z,2,必修,理 数 基 礎 科 目 / 必 修 科 目,[1],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,線形代数学第二,MTH202z,2,必修,理 数 基 礎 科 目 / 必 修 科 目,[1],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,解析学,MTH203z,2,必修,理 数 基 礎 科 目 / 必 修 科 目,[1],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,数学演習第一,MTH103z,1,必修,理 数 基 礎 科 目 / 必 修 科 目,[1],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,数学涸習第二,MTH204z,1,必修,理 数 基 礎 科 目 / 必 修 科 目,[1],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,物理学概論第一,PHY102z,2,必修,理 数 基 礎 科 目 / 必 修 科 目,[1],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,物理学概論第二,PHY202z,2,必修,理 数 基 礎 科 目 / 必 修 科 目,[1],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,化学概論第一,CHM102z,2,必修,理 数 基 礎 科 目 / 必 修 科 目,[1],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,基礎プログラミングおよび演習,COM20lz,2,必修,理 数 基 礎 科 目 / 必 修 科 目,[1],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,物理学演習第一,PHY103z,1,未判定,理 数 基 礎 科 目 / 科選 目択,[1],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,物理学演習第二,PHY203z,1,未判定,理 数 基 礎 科 目 / 科選 目択,[1],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,化学概論第―,CHM203z,2,未判定,理 数 基 礎 科 目 / 科選 目択,[1],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,確率統計,MTJ-130lf,2,必修,類 共 通 基 礎 科 目 / 必 修 科 目,[2],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,力学,PHY204f,2,必修,類 共 通 基 礎 科 目 / 必 修 科 目,[1],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,応用数学A,MTH302f,2,必修,類 共 通 基 礎 科 目 / 必 修 科 目,[2],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,基礎電気回路,ELE30lf,2,必修,類 共 通 基 礎 科 目 / 必 修 科 目,[2],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,基礎電磁気学,PHY301f,2,必修,類 共 通 基 礎 科 目 / 必 修 科 目,[2],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,基礎演習A,GSE30lf,1,必修,類 共 通 基 礎 科 目 / 必 修 科 目,[2],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,数値解析およびプログラミング演習,COM301,3,必修,類 共 通 基 礎 科 目 / 必 修 科 目,[2],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,アルゴリズムとデーク構造およびプログラミンダ禎習,COM401,3,必修,類 共 通 基 礎 科 目 / 必 修 科 目,[2],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,離散数学,MTH303f,2,未判定,類 共 通 基 礎 科 目 / 科心 目択,[2],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,複素関数論,MTH304f,2,未判定,類 共 通 基 礎 科 目 / 科心 目択,[2],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,波動と光,PHY302f,2,未判定,類 共 通 基 礎 科 目 / 科心 目択,[2],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,応用数学B,MTH40lf,2,未判定,類 共 通 基 礎 科 目 / 科心 目択,[2],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,力学演習,PHY303f,2,未判定,類 共 通 基 礎 科 目 / 科自 目由,[2],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,プログフミング言語実験,COM501,2,必修,類 専 門 科 目 / セ キ ユ リ テ イ 情 報 A子 プ ロ グ ラ ム / 必 修 科 目,[3],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,セキュリティ情報学実験,COM601,2,必修,類 専 門 科 目 / セ キ ユ リ テ イ 情 報 A子 プ ロ グ ラ ム / 必 修 科 目,[3],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,輪講B,LAB80lf,1,必修,類 専 門 科 目 / セ キ ユ リ テ イ 情 報 A子 プ ロ グ ラ ム / 必 修 科 目,[4],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,卒業研究A,LAB702「,3,必修,類 専 門 科 目 / セ キ ユ リ テ イ 情 報 A子 プ ロ グ ラ ム / 必 修 科 目,[],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,卒業研究B,LAB802f,3,必修,類 専 門 科 目 / セ キ ユ リ テ イ 情 報 A子 プ ロ グ ラ ム / 必 修 科 目,[],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,数理統計,MTH402f,2,選択,類 専 門 科 目 / セ キ ユ リ テ イ 情 報 A子 プ ロ グ ラ ム / 選 択 科 目,[2],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,計算機アーキテクチャー,COM402,2,選択,類 専 門 科 目 / セ キ ユ リ テ イ 情 報 A子 プ ロ グ ラ ム / 選 択 科 目,[2],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,情報通信シスプム,ELE50lf,2,選択,類 専 門 科 目 / セ キ ユ リ テ イ 情 報 A子 プ ロ グ ラ ム / 選 択 科 目,[3],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,離散数学応用,MTH50lf,2,選択,類 専 門 科 目 / セ キ ユ リ テ イ 情 報 A子 プ ロ グ ラ ム / 選 択 科 目,[3],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,アルゴリズム論,COM502l,2,選択,類 専 門 科 目 / セ キ ユ リ テ イ 情 報 A子 プ ロ グ ラ ム / 選 択 科 目,[3],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,メディアネットワーク,COM503l,2,選択,類 専 門 科 目 / セ キ ユ リ テ イ 情 報 A子 プ ロ グ ラ ム / 選 択 科 目,[3],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,オペレープィングシスプム,COM504l,2,選択,類 専 門 科 目 / セ キ ユ リ テ イ 情 報 A子 プ ロ グ ラ ム / 選 択 科 目,[3],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,コンピュータネットワーク,COM5051,2,選択,類 専 門 科 目 / セ キ ユ リ テ イ 情 報 A子 プ ロ グ ラ ム / 選 択 科 目,[3],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,ユビキタスネットワーク,COM602f,2,選択,類 専 門 科 目 / セ キ ユ リ テ イ 情 報 A子 プ ロ グ ラ ム / 選 択 科 目,[3],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,暗号理論,COM603,2,選択,類 専 門 科 目 / セ キ ユ リ テ イ 情 報 A子 プ ロ グ ラ ム / 選 択 科 目,[3],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,ハードウェアセキュリプイ,COM604,2,選択,類 専 門 科 目 / セ キ ユ リ テ イ 情 報 A子 プ ロ グ ラ ム / 選 択 科 目,[3],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,ソフトウェアセキュリプイ,COM605,2,選択,類 専 門 科 目 / セ キ ユ リ テ イ 情 報 A子 プ ロ グ ラ ム / 選 択 科 目,[3],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,コンプンツセキュリプイ,COM606,2,選択,類 専 門 科 目 / セ キ ユ リ テ イ 情 報 A子 プ ロ グ ラ ム / 選 択 科 目,[3],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,ネットワークセキュリティ,COM607l,2,選択,類 専 門 科 目 / セ キ ユ リ テ イ 情 報 A子 プ ロ グ ラ ム / 選 択 科 目,[3],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,データベース論,COM506J,2,選択,類 専 門 科 目 / セ キ ユ リ テ イ 情 報 A子 プ ロ グ ラ ム / 選 択 科 目,[3],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
2026,Ⅱ類（融合系）,セキュリティ情報学,デジタル信号処理,ELE60lf,2,選択,類 専 門 科 目 / セ キ ユ リ テ イ 情 報 A子 プ ロ グ ラ ム / 選 択 科 目,[3],,youran2026-gakuiki.pdf,118,https://kyoumu.office.uec.ac.jp/youran/youran2026-gakuiki.pdf#page=118
