admission_year,cluster,course,subject,subject_code,credits,requirement_type,category_path,eligible_years,remarks,source_pdf,source_page,source_url
2023,Ⅰ類（情報系）,コンピュータサイエンス,微分積分学第一,MTH101z,2,必修,理 数 基 礎 科 目 / 必 修 科 目,[1],修得した単位は共通 単位とする。,youran2023-gakuiki.pdf,106,https://kyoumu.office.uec.ac.jp/youran/youran2023-gakuiki.pdf#page=106
2023,Ⅰ類（情報系）,コンピュータサイエンス,微分積分学第二,MTH201z,2,必修,理 数 基 礎 科 目 / 必 修 科 目,[1],,youran2023-gakuiki.pdf,106,https://kyoumu.office.uec.ac.jp/youran/youran2023-gakuiki.pdf#page=106
2023,Ⅰ類（情報系）,コンピュータサイエンス,線形代数学第一,MTH102z,2,必修,理 数 基 礎 科 目 / 必 修 科 目,[1],,youran2023-gakuiki.pdf,106,https://kyoumu.office.uec.ac.jp/youran/youran2023-gakuiki.pdf#page=106
2023,Ⅰ類（情報系）,コンピュータサイエンス,線形代数学第二,MTH202z,2,必修,理 数 基 礎 科 目 / 必 修 科 目,[1],,youran2023-gakuiki.pdf,106,https://kyoumu.office.uec.ac.jp/youran/youran2023-gakuiki.pdf#page=106
2023,Ⅰ類（情報系）,コンピュータサイエンス,解析学,MTH203z,2,必修,理 数 基 礎 科 目 / 必 修 科 目,[1],,youran2023-gakuiki.pdf,106,https://kyoumu.office.uec.ac.jp/youran/youran2023-gakuiki.pdf#page=106
2023,Ⅰ類（情報系）,コンピュータサイエンス,数学演習第一,MTH103z,1,必修,理 数 基 礎 科 目 / 必 修 科 目,[1],,youran2023-gakuiki.pdf,106,https://kyoumu.office.uec.ac.jp/youran/youran2023-gakuiki.pdf#page=106
2023,Ⅰ類（情報系）,コンピュータサイエンス,数学演習第二,MTH204z,1,必修,理 数 基 礎 科 目 / 必 修 科 目,[1],,youran2023-gakuiki.pdf,106,https://kyoumu.office.uec.ac.jp/youran/youran2023-gakuiki.pdf#page=106
2023,Ⅰ類（情報系）,コンピュータサイエンス,物理学概論第一,PHY102z,2,必修,理 数 基 礎 科 目 / 必 修 科 目,[1],,youran2023-gakuiki.pdf,106,https://kyoumu.office.uec.ac.jp/youran/youran2023-gakuiki.pdf#page=106
2023,Ⅰ類（情報系）,コンピュータサイエンス,化学概論第一,CHM102z,2,必修,理 数 基 礎 科 目 / 必 修 科 目,[1],,youran2023-gakuiki.pdf,106,https://kyoumu.office.uec.ac.jp/youran/youran2023-gakuiki.pdf#page=106
2023,Ⅰ類（情報系）,コンピュータサイエンス,基礎プログラミングおよび演習,COM201z,2,必修,理 数 基 礎 科 目 / 必 修 科 目,[1],,youran2023-gakuiki.pdf,106,https://kyoumu.office.uec.ac.jp/youran/youran2023-gakuiki.pdf#page=106
2023,Ⅰ類（情報系）,コンピュータサイエンス,物理学演習第一,PHY103z,1,未判定,理 数 基 礎 科 目 / 科選 目択,[1],,youran2023-gakuiki.pdf,106,https://kyoumu.office.uec.ac.jp/youran/youran2023-gakuiki.pdf#page=106
2023,Ⅰ類（情報系）,コンピュータサイエンス,物理学概論第二,PHY202z,2,未判定,理 数 基 礎 科 目 / 科選 目択,[1],,youran2023-gakuiki.pdf,106,https://kyoumu.office.uec.ac.jp/youran/youran2023-gakuiki.pdf#page=106
2023,Ⅰ類（情報系）,コンピュータサイエンス,物理学演習第二,PHY203z,1,未判定,理 数 基 礎 科 目 / 科選 目択,[1],,youran2023-gakuiki.pdf,106,https://kyoumu.office.uec.ac.jp/youran/youran2023-gakuiki.pdf#page=106
